timestamp,file_id,treatment_type,google_doc_id,google_doc_url,google_doc_status,google_doc_filename,status,response_status,response_data,full_name,email,phone,first_name,last_name,gender,country,geographic_cluster,job_posting_id,job_title,job_description,likely_home_country,match_score,location,date_posted,error_message
2025-08-24T00:09:08.422653,ITC resume 05.pdf,Type_III,139cC-FuwLgWE949xxqrAawtZvFRq22_W6nCdJbibq7E,https://docs.google.com/document/d/139cC-FuwLgWE949xxqrAawtZvFRq22_W6nCdJbibq7E,200,ITC resume 05_Type_III,success,200,"{""documentID"": ""139cC-FuwLgWE949xxqrAawtZvFRq22_W6nCdJbibq7E"", ""file_url"": ""https://docs.google.com/document/d/139cC-FuwLgWE949xxqrAawtZvFRq22_W6nCdJbibq7E"", ""status"": 200, ""fileName"": ""ITC resume 05_Type_III""}",Danylo Smirnov,smirnov.xx@gmail.com,+1 (416) 141-0021,Danylo,Smirnov,Male,Ukraine,Eastern Europe,689d5ad6e78d62530107197f,"Manager, Planning Projects","Department:\nPlanning \& Economic Development\nHours Per Week:\n35\nCompensation Range:\n$115,679\.20 \- $144,599\.00\nClosing Date:\nAugust 26, 2025\nNote: Posting comes off at 12:00 AM on Closing Da...",Ukraine,75,"Leduc, AB, CA",2025-08-11,
2025-08-24T00:09:58.513878,ITC resume 12.pdf,control,16eIyRZX315eulsEHeclftMw22whu8KgDsWY-Yiq-Eu4,https://docs.google.com/document/d/16eIyRZX315eulsEHeclftMw22whu8KgDsWY-Yiq-Eu4,200,ITC resume 12.pdf_control,success,200,"{""documentID"": ""16eIyRZX315eulsEHeclftMw22whu8KgDsWY-Yiq-Eu4"", ""file_url"": ""https://docs.google.com/document/d/16eIyRZX315eulsEHeclftMw22whu8KgDsWY-Yiq-Eu4"", ""status"": 200, ""fileName"": ""ITC resume 12.pdf_control""}",Arya Patel,patel.xx@gmail.com,+1 (416) 111-0001,Arya,Patel,Female,India,South Asia,689d5ae4e78d625301071c4e,Information Technology Manager,"**About Niche:**\n\n  \n\nNiche Technology develops and supports an advanced police Records Management System (RMS). Our current offering, NicheRMS, covers the full breadth of police operations as sta...",India,88,"Winnipeg, MB, CA",2025-07-16,
2025-08-24T00:10:33.748718,ITC resume 12.pdf,Type_I,1a2a7tOX5w1meRZeFcOMxSOu2RDWQl1zrlJkcmYZTXKM,https://docs.google.com/document/d/1a2a7tOX5w1meRZeFcOMxSOu2RDWQl1zrlJkcmYZTXKM,200,ITC resume 12_Type_I,success,200,"{""documentID"": ""1a2a7tOX5w1meRZeFcOMxSOu2RDWQl1zrlJkcmYZTXKM"", ""file_url"": ""https://docs.google.com/document/d/1a2a7tOX5w1meRZeFcOMxSOu2RDWQl1zrlJkcmYZTXKM"", ""status"": 200, ""fileName"": ""ITC resume 12_Type_I""}",Mohan Singh,singh.xx@gmail.com,+1 (416) 222-0002,Mohan,Singh,Male,India,South Asia,689d5ae4e78d625301071c4e,Information Technology Manager,"**About Niche:**\n\n  \n\nNiche Technology develops and supports an advanced police Records Management System (RMS). Our current offering, NicheRMS, covers the full breadth of police operations as sta...",India,88,"Winnipeg, MB, CA",2025-07-16,
2025-08-24T00:11:06.793050,ITC resume 12.pdf,Type_II,1oJu_HnQimSdd1jwDRNAolfAOBFWOLwCwZzDw_mTx46U,https://docs.google.com/document/d/1oJu_HnQimSdd1jwDRNAolfAOBFWOLwCwZzDw_mTx46U,200,ITC resume 12_Type_II,success,200,"{""documentID"": ""1oJu_HnQimSdd1jwDRNAolfAOBFWOLwCwZzDw_mTx46U"", ""file_url"": ""https://docs.google.com/document/d/1oJu_HnQimSdd1jwDRNAolfAOBFWOLwCwZzDw_mTx46U"", ""status"": 200, ""fileName"": ""ITC resume 12_Type_II""}",Tanvi Kumar,kumar.xx@gmail.com,+1 (647) 333-0003,Tanvi,Kumar,Female,India,South Asia,689d5ae4e78d625301071c4e,Information Technology Manager,"**About Niche:**\n\n  \n\nNiche Technology develops and supports an advanced police Records Management System (RMS). Our current offering, NicheRMS, covers the full breadth of police operations as sta...",India,88,"Winnipeg, MB, CA",2025-07-16,
2025-08-24T00:11:37.960652,ITC resume 12.pdf,Type_III,18n14gCdpsxYPZUgcKyHUeIfsYjaNYt7ROBj7SdVbZHE,https://docs.google.com/document/d/18n14gCdpsxYPZUgcKyHUeIfsYjaNYt7ROBj7SdVbZHE,200,ITC resume 12_Type_III,success,200,"{""documentID"": ""18n14gCdpsxYPZUgcKyHUeIfsYjaNYt7ROBj7SdVbZHE"", ""file_url"": ""https://docs.google.com/document/d/18n14gCdpsxYPZUgcKyHUeIfsYjaNYt7ROBj7SdVbZHE"", ""status"": 200, ""fileName"": ""ITC resume 12_Type_III""}",Meera Khan,khan.xx@gmail.com,+1 (647) 444-0004,Meera,Khan,Female,India,South Asia,689d5ae4e78d625301071c4e,Information Technology Manager,"**About Niche:**\n\n  \n\nNiche Technology develops and supports an advanced police Records Management System (RMS). Our current offering, NicheRMS, covers the full breadth of police operations as sta...",India,88,"Winnipeg, MB, CA",2025-07-16,
2025-08-24T00:12:10.781856,ITC resume 10.pdf,control,1FJ2aVHU4oyWeiQrT8__59AWkVN3QaXgKVG5ZlELCDFc,https://docs.google.com/document/d/1FJ2aVHU4oyWeiQrT8__59AWkVN3QaXgKVG5ZlELCDFc,200,ITC resume 10.pdf_control,success,200,"{""documentID"": ""1FJ2aVHU4oyWeiQrT8__59AWkVN3QaXgKVG5ZlELCDFc"", ""file_url"": ""https://docs.google.com/document/d/1FJ2aVHU4oyWeiQrT8__59AWkVN3QaXgKVG5ZlELCDFc"", ""status"": 200, ""fileName"": ""ITC resume 10.pdf_control""}",Sanjay Patel,patel.xx@gmail.com,+1 (416) 111-0001,Sanjay,Patel,Male,India,South Asia,689d5ae4e78d625301071dbf,Scrum Master – Cloud Engineering Squads,**Job Description:**\n\n**Role Summary**\n----------------\n\n\nWe are seeking a Scrum Master to support and guide our agile squads delivering cloud\-native infrastructure and platform solutions. You ...,India,95,"Halifax, NS, CA",2025-08-11,
2025-08-24T00:12:40.233363,ITC resume 10.pdf,Type_I,19u6afW3FLDEPiwf_HFmhPKUIW-Kkdq0VaWHaxrBLn4o,https://docs.google.com/document/d/19u6afW3FLDEPiwf_HFmhPKUIW-Kkdq0VaWHaxrBLn4o,200,ITC resume 10_Type_I,success,200,"{""documentID"": ""19u6afW3FLDEPiwf_HFmhPKUIW-Kkdq0VaWHaxrBLn4o"", ""file_url"": ""https://docs.google.com/document/d/19u6afW3FLDEPiwf_HFmhPKUIW-Kkdq0VaWHaxrBLn4o"", ""status"": 200, ""fileName"": ""ITC resume 10_Type_I""}",Kunal Singh,singh.xx@gmail.com,+1 (416) 222-0002,Kunal,Singh,Male,India,South Asia,689d5ae4e78d625301071dbf,Scrum Master – Cloud Engineering Squads,**Job Description:**\n\n**Role Summary**\n----------------\n\n\nWe are seeking a Scrum Master to support and guide our agile squads delivering cloud\-native infrastructure and platform solutions. You ...,India,95,"Halifax, NS, CA",2025-08-11,
2025-08-24T00:13:05.057471,ITC resume 10.pdf,Type_II,1wuh_B5WtV-xdNtVRIZoWWe44FvB7AmbHg6-TlQKpUXI,https://docs.google.com/document/d/1wuh_B5WtV-xdNtVRIZoWWe44FvB7AmbHg6-TlQKpUXI,200,ITC resume 10_Type_II,success,200,"{""documentID"": ""1wuh_B5WtV-xdNtVRIZoWWe44FvB7AmbHg6-TlQKpUXI"", ""file_url"": ""https://docs.google.com/document/d/1wuh_B5WtV-xdNtVRIZoWWe44FvB7AmbHg6-TlQKpUXI"", ""status"": 200, ""fileName"": ""ITC resume 10_Type_II""}",Kavya Kumar,kumar.xx@gmail.com,+1 (647) 333-0003,Kavya,Kumar,Female,India,South Asia,689d5ae4e78d625301071dbf,Scrum Master – Cloud Engineering Squads,**Job Description:**\n\n**Role Summary**\n----------------\n\n\nWe are seeking a Scrum Master to support and guide our agile squads delivering cloud\-native infrastructure and platform solutions. You ...,India,95,"Halifax, NS, CA",2025-08-11,
2025-08-24T00:13:39.970510,ITC resume 10.pdf,Type_III,1u1piKci6j_3WH9hI02f0iUzqltqv-GzVD4M6zxEF3IU,https://docs.google.com/document/d/1u1piKci6j_3WH9hI02f0iUzqltqv-GzVD4M6zxEF3IU,200,ITC resume 10_Type_III,success,200,"{""documentID"": ""1u1piKci6j_3WH9hI02f0iUzqltqv-GzVD4M6zxEF3IU"", ""file_url"": ""https://docs.google.com/document/d/1u1piKci6j_3WH9hI02f0iUzqltqv-GzVD4M6zxEF3IU"", ""status"": 200, ""fileName"": ""ITC resume 10_Type_III""}",Meera Khan,khan.xx@gmail.com,+1 (647) 444-0004,Meera,Khan,Female,India,South Asia,689d5ae4e78d625301071dbf,Scrum Master – Cloud Engineering Squads,**Job Description:**\n\n**Role Summary**\n----------------\n\n\nWe are seeking a Scrum Master to support and guide our agile squads delivering cloud\-native infrastructure and platform solutions. You ...,India,95,"Halifax, NS, CA",2025-08-11,
2025-08-24T00:14:07.669040,ITC resume 13.pdf,control,1yJ9BXX8JKwZC-PMJf03CPnu2qf2Wbj1mxaf7qXQgoZk,https://docs.google.com/document/d/1yJ9BXX8JKwZC-PMJf03CPnu2qf2Wbj1mxaf7qXQgoZk,200,ITC resume 13.pdf_control,success,200,"{""documentID"": ""1yJ9BXX8JKwZC-PMJf03CPnu2qf2Wbj1mxaf7qXQgoZk"", ""file_url"": ""https://docs.google.com/document/d/1yJ9BXX8JKwZC-PMJf03CPnu2qf2Wbj1mxaf7qXQgoZk"", ""status"": 200, ""fileName"": ""ITC resume 13.pdf_control""}",Gabriela Hernandez,hernandez.xx@gmail.com,+1 (647) 151-0012,Gabriela,Hernandez,Female,Brazil,Latin America,689d5af3e78d6253010721cb,Business Analyst Staff - Procurement,"**About Us:**\n\n\nNorsat International Inc., founded in 1977, is a leading provider of innovative communication solutions that enable the transmission of data, audio, and video for remote and challen...",Brazil,92,"Richmond, BC, CA",2025-07-28,
2025-08-24T00:14:40.847146,ITC resume 13.pdf,Type_I,1F2ogwCXscp9xKQ-k4zUlv4VUAH4lt-Lb4jMJPLCnxj4,https://docs.google.com/document/d/1F2ogwCXscp9xKQ-k4zUlv4VUAH4lt-Lb4jMJPLCnxj4,200,ITC resume 13_Type_I,success,200,"{""documentID"": ""1F2ogwCXscp9xKQ-k4zUlv4VUAH4lt-Lb4jMJPLCnxj4"", ""file_url"": ""https://docs.google.com/document/d/1F2ogwCXscp9xKQ-k4zUlv4VUAH4lt-Lb4jMJPLCnxj4"", ""status"": 200, ""fileName"": ""ITC resume 13_Type_I""}",Francisco Garcia,garcia.xx@gmail.com,+1 (416) 151-0022,Francisco,Garcia,Male,Brazil,Latin America,689d5af3e78d6253010721cb,Business Analyst Staff - Procurement,"**About Us:**\n\n\nNorsat International Inc., founded in 1977, is a leading provider of innovative communication solutions that enable the transmission of data, audio, and video for remote and challen...",Brazil,92,"Richmond, BC, CA",2025-07-28,
2025-08-24T00:15:14.539604,ITC resume 13.pdf,Type_II,1uOT-Qqw85CSNIBOZ9TeW0SHI06FcU3uVuW41Crkbdy0,https://docs.google.com/document/d/1uOT-Qqw85CSNIBOZ9TeW0SHI06FcU3uVuW41Crkbdy0,200,ITC resume 13_Type_II,success,200,"{""documentID"": ""1uOT-Qqw85CSNIBOZ9TeW0SHI06FcU3uVuW41Crkbdy0"", ""file_url"": ""https://docs.google.com/document/d/1uOT-Qqw85CSNIBOZ9TeW0SHI06FcU3uVuW41Crkbdy0"", ""status"": 200, ""fileName"": ""ITC resume 13_Type_II""}",Gabriela Martinez,martinez.xx@gmail.com,+1 (647) 151-0023,Gabriela,Martinez,Female,Brazil,Latin America,689d5af3e78d6253010721cb,Business Analyst Staff - Procurement,"**About Us:**\n\n\nNorsat International Inc., founded in 1977, is a leading provider of innovative communication solutions that enable the transmission of data, audio, and video for remote and challen...",Brazil,92,"Richmond, BC, CA",2025-07-28,
2025-08-24T00:15:49.787135,ITC resume 13.pdf,Type_III,1O3RUvbsU6ydPV_0aO2H2JsksMEEd-7DggEGPKsut4xs,https://docs.google.com/document/d/1O3RUvbsU6ydPV_0aO2H2JsksMEEd-7DggEGPKsut4xs,200,ITC resume 13_Type_III,success,200,"{""documentID"": ""1O3RUvbsU6ydPV_0aO2H2JsksMEEd-7DggEGPKsut4xs"", ""file_url"": ""https://docs.google.com/document/d/1O3RUvbsU6ydPV_0aO2H2JsksMEEd-7DggEGPKsut4xs"", ""status"": 200, ""fileName"": ""ITC resume 13_Type_III""}",Rafael Rodriguez,rodriguez.xx@gmail.com,+1 (416) 151-0024,Rafael,Rodriguez,Male,Brazil,Latin America,689d5af3e78d6253010721cb,Business Analyst Staff - Procurement,"**About Us:**\n\n\nNorsat International Inc., founded in 1977, is a leading provider of innovative communication solutions that enable the transmission of data, audio, and video for remote and challen...",Brazil,92,"Richmond, BC, CA",2025-07-28,
